"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"codice 5 : riscossione mediante concessionari";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"codice 6 : riscossione con altra fattispecie";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"cosap per fattispecie ordinaria (importo per 1 mq) -tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"cosap per fattispecie ordinaria (mq)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"cosap per fattispecie ordinaria (mq) - forma di riscossione (2)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"cosap per fattispecie ordinaria (mq) -tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"ici abitazione principale (%) per le categorie non escluse";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"ici abitazione principale per le categorie non escluse -aliquota percentuale";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"ici aliquota ordinaria (%)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"ici ordinaria - aliquota percentuale";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"imposta comunale sulla pubblicità";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"imposta comunale sulla pubblicità - forma di riscossione  (2)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"imu aliquota di base (%)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"n.b. nel caso di tarsu o tia, tosap o cosap si richiede la tariffa per singolo mq solo per le fattispecie prevalenti (abitazione e fattispecie ordinaria). per l'imposta sulla pubblicità o il canone sulla pubblicità viene richiesto solo il dato circa la forma di riscossione.";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"n.b.: nel caso di tarsu o tia,tosap o cosap si riporta la tariffa solo per le fattispecie prevalenti";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tarsu  per abitazione (mq) - forma di riscossione  (2)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tarsu per abitazione (importo per 1 mq) - tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tarsu per abitazione (mq)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tarsu per abitazione (mq) - tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia  per abitazione (mq)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia per abitazione (componenti familiari) (3)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia per abitazione (mq) (3)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia per abitazione (mq) - forma di riscossione (2)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia per abitazione (mq) - tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tia per abitazione(componenti familiari) (3)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tosap per fattispecie ordinaria (importo per 1 mq) - tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tosap per fattispecie ordinaria (mq)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tosap per fattispecie ordinaria (mq) - forma di riscossione (2)";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"tosap per fattispecie ordinaria (mq) - tariffa";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  (abitazione e fattispecie ordinaria). per l'imposta sulla pubblicità o il canone sulla pubblicità";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  il codice 2 sta per riscossione mediante aziende speciali";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  il codice 3 sta per riscossione mediante s.p.a o s.r.l a prevalente capitale pubblico locale";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  il codice 4 sta per riscossione mediante società miste";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  il codice 5 sta per riscossione mediante concessionari";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  il codice 6  sta per riscossione con altra fattispecie";"";"";"";""
"preventivo";"2";"quadro-2-bis-aliquote-e-tariffe";"  viene riportato solo il dato circa la forma di riscossione";"";"";"";""
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-accensioni-di-prestiti";"categoria 1^ - anticipazioni di cassa";"";"anticipazioni di cassa";"Prestiti";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-accensioni-di-prestiti";"categoria 2^ - finanziamenti a breve termine";"";"finanziamenti a breve termine";"Prestiti";"ENTRATE"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-accensioni-di-prestiti";"categoria 3^ - assunzioni di mutui e prestiti";"";"assunzioni di mutui e prestiti";"Prestiti";"ENTRATE"
